acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z,target
-1340,341,2273,118,-67,-12,2
-1310,460,2407,107,-145,-5,2
-1316,532,2448,90,-201,-3,2
-1318,769,2388,89,-257,0,2
-1299,854,2510,94,-332,-30,2
-1260,867,2695,94,-392,-58,2
-1246,1054,2542,100,-428,-80,2
-1244,972,2488,79,-506,-127,2
-1191,849,2717,59,-596,-155,2
-1134,1017,2804,38,-649,-165,2
-1153,1078,2821,0,-696,-211,2
-1100,971,3039,8,-802,-274,2
-1043,974,3168,-20,-830,-303,2
-1046,883,3013,-60,-839,-334,2
-1021,687,3109,-78,-888,-363,2
-948,576,3400,-89,-923,-367,2
-917,605,3381,-124,-909,-357,2
-769,1058,3555,-216,-903,-370,2
-692,1538,3568,-407,-800,-535,2
-1003,43,2832,-507,-777,-695,2
-911,4,3326,-367,-966,-602,2
-863,73,3212,-213,-1111,-552,2
-620,-53,4394,-130,-1219,-484,2
-606,675,4319,-150,-1048,-410,2
-729,1390,3703,-239,-953,-488,2
-698,380,3481,-265,-1096,-740,2
-689,-378,4348,-198,-1161,-688,2
-807,75,3649,-180,-1075,-577,2
-719,153,3708,-131,-1156,-551,2
-644,331,3994,-63,-1205,-537,2
-563,151,4265,-12,-1234,-551,2
-415,334,4637,-12,-1165,-509,2
-426,344,4649,-33,-1128,-522,2
-390,400,4737,-24,-1120,-546,2
-296,117,5026,-35,-1109,-578,2
-296,14,5043,-64,-1020,-548,2
-284,17,4879,-84,-961,-535,2
-212,-24,5085,-95,-943,-534,2
-195,-57,5224,-89,-876,-526,2
-170,-66,5284,-72,-807,-517,2
-174,7,5139,-66,-732,-518,2
-132,44,4956,-65,-694,-535,2
-81,-29,5072,-66,-672,-552,2
-147,-69,4844,-78,-603,-549,2
-156,-105,4721,-83,-584,-549,2
-160,-165,4818,-84,-575,-550,2
-104,-159,4820,-84,-544,-550,2
-106,-287,4871,-98,-498,-546,2
-90,-363,4769,-86,-446,-521,2
-37,-422,4883,-97,-407,-488,2
0,-402,4856,-118,-339,-448,2
20,-190,4640,-135,-276,-421,2
21,-327,4506,-167,-245,-439,2
-23,-713,4427,-141,-229,-445,2
-22,-912,4437,-110,-219,-388,2
38,-731,4506,-101,-193,-297,2
48,-553,4341,-116,-153,-251,2
35,-916,4369,-129,-137,-233,2
69,-1096,4577,-96,-113,-151,2
104,-831,4350,-61,-46,-43,2
121,-856,4228,-36,-30,3,2
170,-1055,4529,-7,-29,56,2
168,-809,4378,2,31,142,2
80,-741,3964,-7,62,177,2
35,-970,3932,13,25,203,2
34,-842,3943,50,-26,326,2
35,-914,4052,57,-45,374,2
57,-846,4127,68,-44,442,2
59,-837,4160,63,-35,496,2
75,-712,4136,75,-17,556,2
103,-532,4083,95,-5,595,2
94,-603,4184,109,-2,608,2
142,-451,4201,135,20,642,2
67,-413,3979,161,48,663,2
83,-410,3993,189,13,690,2
148,-289,4153,191,-9,729,2
167,-235,4137,190,1,752,2
219,-209,4237,194,5,770,2
274,-61,4165,202,30,790,2
245,-185,3933,199,51,785,2
251,-334,3977,209,32,801,2
275,-310,3960,217,28,851,2
301,-233,4034,246,27,897,2
345,3,4015,250,40,939,2
342,350,3898,261,56,946,2
310,406,3741,279,54,910,2
323,339,3837,268,16,883,2
328,327,3883,248,5,878,2
318,322,3892,201,0,886,2
333,425,4001,179,-2,899,2
319,923,3652,189,-15,872,2
315,992,3734,181,-54,806,2
305,994,3787,150,-73,749,2
296,839,3877,128,-87,700,2
356,867,4081,129,-99,689,2
466,1117,4252,128,-82,670,2
498,1124,4295,101,-49,610,2
511,1063,4254,75,-19,553,2
507,1002,4233,58,-2,501,2
472,829,4249,50,10,458,2
461,931,4196,50,24,442,2
433,1161,4074,42,37,403,2
338,1122,3913,30,32,332,2
317,1049,3891,34,1,274,2
333,939,4166,51,-32,224,2
358,870,4335,57,-14,191,2
363,961,4111,47,30,165,2
352,962,3899,50,21,110,2
372,710,4177,43,-22,48,2
422,612,4434,21,-13,42,2
408,701,4282,6,30,44,2
421,650,4287,-4,30,9,2
394,505,4330,-33,40,-15,2
311,373,4124,-68,75,-4,2
278,338,4056,-63,62,11,2
294,424,4228,-41,40,18,2
325,702,4377,-61,49,14,2
273,877,4267,-74,68,-37,2
226,772,4063,-44,61,-104,2
247,544,4198,-44,7,-157,2
223,271,4418,-84,-11,-158,2
260,299,4485,-105,10,-105,2
254,496,4414,-98,56,-76,2
276,626,4492,-25,69,-112,2
209,14,4274,-61,144,-137,2
182,64,4163,-89,150,-90,2
181,-17,4193,-79,147,-60,2
193,31,4128,-39,157,-25,2
193,31,4128,-39,157,-25,2
179,147,4010,-7,157,-13,2
147,126,3921,-6,139,-21,2
143,60,3852,-13,114,-17,2
108,40,3868,-18,82,1,2
143,142,4063,-12,51,21,2
154,291,4141,-12,58,30,2
138,362,4009,7,70,12,2
114,174,4041,14,43,-10,2
111,281,3942,-16,41,7,2
103,300,3928,-28,20,4,2
115,223,4081,-19,2,-2,2
137,241,4115,-13,11,0,2
144,236,4062,-18,25,-1,2
136,262,3985,-17,27,-4,2
151,211,4043,-17,16,-12,2
149,101,4081,-20,15,-8,2
131,124,4020,-22,17,9,2
114,197,3961,-35,10,19,2
101,185,3946,-37,-4,19,2
136,202,4047,-19,-25,24,2
165,284,4156,-11,-28,26,2
180,311,4193,-7,-17,16,2
173,320,4167,0,-5,7,2
158,321,4118,5,0,0,2
160,285,4166,4,-4,-5,2
154,307,4146,0,1,-6,2
135,284,4027,-1,3,-13,2
132,216,4102,-9,-12,-17,2
150,184,4178,-20,-7,-7,2
206,482,5594,22,605,-184,2
98,468,5307,1,688,-196,2
-51,523,4816,9,773,-232,2
-107,455,4718,34,781,-259,2
-110,375,4793,65,785,-271,2
-106,441,4764,82,811,-267,2
-116,460,4735,79,836,-282,2
-167,430,4696,79,863,-302,2
-207,409,4577,94,889,-319,2
-232,329,4525,111,904,-333,2
-255,267,4495,133,918,-337,2
-292,312,4427,146,935,-330,2
-314,435,4297,140,952,-332,2
-314,435,4297,140,952,-332,2
-386,283,4150,123,957,-358,2
-444,94,4098,131,950,-359,2
-466,159,3968,152,947,-334,2
-487,169,3947,155,934,-328,2
-487,144,3952,141,929,-321,2
-536,69,3838,119,937,-314,2
-568,62,3684,105,930,-295,2
-618,88,3481,117,907,-290,2
-710,-90,3473,148,821,-278,2
-718,-10,3516,149,787,-250,2
-738,-49,3576,135,770,-239,2
-771,-94,3539,125,765,-223,2
-808,15,3330,136,763,-202,2
-858,73,3086,158,729,-210,2
-912,-148,3127,187,658,-223,2
-871,-34,3357,175,606,-182,2
-910,125,3185,148,601,-165,2
-931,118,3060,127,557,-171,2
-931,86,3090,132,500,-180,2
-965,-39,3029,128,455,-178,2
-957,0,3048,118,398,-150,2
-931,-2,3230,76,352,-131,2
-929,-50,3271,33,343,-107,2
-931,222,3118,48,340,-83,2
-960,326,2906,42,318,-98,2
-1008,106,2755,35,270,-123,2
-1002,113,2695,40,204,-108,2
-998,197,2614,33,139,-96,2
-1010,144,2608,14,72,-97,2
-1018,86,2575,6,10,-89,2
-1010,147,2650,7,-55,-70,2
-1020,169,2740,6,-104,-60,2
-1028,227,2695,1,-138,-44,2
-1034,313,2651,-14,-185,-29,2
-1023,501,2609,-29,-243,-18,2
-1012,666,2593,-37,-310,-34,2
-996,619,2697,-49,-388,-67,2
-974,698,2739,-48,-456,-89,2
-945,598,3018,-70,-586,-152,2
-878,703,3215,-67,-631,-156,2
-841,875,3242,-67,-648,-176,2
-827,831,3268,-69,-674,-223,2
-805,769,3323,-81,-700,-252,2
-784,805,3186,-94,-716,-271,2
-784,805,3186,-94,-716,-271,2
-715,790,3348,-112,-810,-332,2
-663,839,3273,-123,-826,-360,2
-631,800,3161,-125,-863,-403,2
-593,676,3160,-126,-924,-444,2
-574,496,3317,-138,-973,-454,2
-440,546,3535,-126,-1052,-472,2
-356,504,3955,-129,-1072,-487,2
-321,789,3846,-136,-1037,-500,2
-340,445,3670,-167,-1051,-560,2
-212,275,4236,-193,-1108,-534,2
-160,416,4249,-222,-1048,-523,2
-245,226,4100,-209,-1011,-556,2
-206,456,4032,-147,-1023,-555,2
-192,473,4162,-137,-1024,-588,2
-253,312,4041,-157,-1006,-618,2
-239,427,4083,-156,-1024,-619,2
-192,608,4134,-162,-1034,-647,2
-180,376,4240,-203,-1031,-695,2
-177,318,4097,-212,-1032,-704,2
0,194,4210,-204,-1087,-731,2
182,-23,5017,-224,-1105,-725,2
221,-69,5209,-254,-993,-715,2
265,-312,5230,-263,-898,-704,2
328,-149,5207,-232,-791,-674,2
239,-191,4768,-221,-696,-690,2
335,-796,4884,-210,-730,-700,2
277,-1039,4974,-234,-659,-625,2
244,-726,4718,-205,-602,-546,2
252,-525,4496,-209,-592,-544,2
205,-948,4633,-201,-589,-567,2
157,-952,4481,-165,-559,-504,2
192,-822,4402,-154,-568,-452,2
214,-976,4535,-171,-590,-415,2
364,-833,4856,-176,-593,-339,2
394,-683,4995,-168,-531,-310,2
349,-974,5053,-118,-460,-312,2
391,-1235,5200,-75,-391,-263,2
459,-1208,5219,-68,-295,-180,2
413,-1371,5195,-73,-202,-116,2
422,-1411,5141,-59,-126,-33,2
415,-1270,4949,-31,-53,41,2
370,-1421,4883,-4,-6,77,2
371,-1587,4930,40,36,137,2
332,-1656,4691,72,97,216,2
309,-1866,4519,83,119,289,2
328,-2034,4542,102,131,391,2
350,-1925,4283,148,157,509,2
384,-1802,4171,203,147,608,2
382,-1653,4197,232,145,709,2
385,-1503,4032,241,151,797,2
402,-1399,4043,252,137,868,2
397,-1241,3885,270,142,943,2
384,-910,3648,288,129,1016,2
435,-573,3696,306,97,1033,2
295,-685,3544,316,90,1043,2
373,-79,3595,365,32,1107,2
400,60,3801,354,5,1061,2
344,-265,3844,325,8,1045,2
414,239,3837,350,5,1101,2
447,583,3867,327,3,1078,2
420,485,3986,312,4,1018,2
486,521,4102,328,20,993,2
520,608,4062,305,46,978,2
557,684,4028,264,53,959,2
598,791,4055,222,45,935,2
627,781,4139,188,41,891,2
603,609,4184,173,50,849,2
638,622,4307,167,59,844,2
633,893,4205,133,92,842,2
611,1068,4168,88,102,798,2
571,995,4093,69,113,727,2
542,905,4002,96,106,664,2
507,821,3894,135,91,608,2
501,692,3922,143,60,569,2
492,664,4002,132,39,551,2
513,809,4031,120,31,539,2
522,829,4058,116,20,502,2
555,821,4166,130,19,461,2
557,705,4143,139,31,422,2
552,761,4098,83,57,398,2
517,727,3994,70,54,363,2
513,724,3962,85,40,331,2
465,871,3852,103,16,292,2
504,768,4094,56,-9,256,2
468,710,4032,34,5,243,2
489,886,4078,44,2,229,2
474,856,3927,48,-2,127,2
450,664,3938,52,-19,85,2
470,556,4041,29,-38,73,2
458,498,4061,2,-36,68,2
448,421,4025,5,-37,57,2
471,367,4082,17,-43,50,2
486,261,4131,10,-40,45,2
512,176,4203,-7,-31,52,2
526,240,4277,-19,-17,68,2
540,449,4304,-14,2,72,2
520,461,4216,-9,23,41,2
483,265,4227,-6,27,8,2
444,145,4217,-6,34,9,2
430,228,4173,-22,42,27,2
403,285,4148,-31,43,25,2
395,229,4220,-38,42,15,2
388,273,4159,-39,54,14,2
358,294,3993,-31,57,1,2
334,112,3911,-22,37,-17,2
334,-17,3971,-22,10,-11,2
352,46,4051,-32,1,15,2
344,180,3968,-34,8,24,2
312,126,3878,-29,1,9,2
320,36,4009,-31,-18,11,2
340,118,4095,-46,-11,31,2
356,210,4124,-44,1,33,2
343,187,4137,-20,15,14,2
327,220,3992,-2,25,6,2
347,210,4056,-14,10,-8,2
312,77,4039,-37,6,-13,2
316,172,4022,-26,-7,2,2
353,175,4154,-5,-30,-3,2
372,63,4266,-2,-33,-14,2
379,3,4283,-39,-7,6,2
354,138,4093,-49,9,30,2
353,158,4152,-34,-3,20,2
363,77,4265,-18,-1,12,2
373,70,4323,-24,19,26,2
365,140,4282,-43,44,41,2
347,233,4076,-35,60,38,2
340,203,4028,-7,40,18,2
365,147,4147,1,19,8,2
366,54,4177,-9,24,9,2
365,78,4145,-17,37,23,2
371,121,4082,-12,46,25,2
365,68,3972,-4,47,19,2
350,29,3958,-2,33,26,2
356,110,4021,0,20,36,2
351,166,4055,6,19,31,2
350,179,4032,11,21,24,2
328,140,3935,7,18,20,2
341,139,4032,-1,-3,25,2
366,249,4175,-13,-5,35,2
372,315,4187,-16,9,25,2
367,234,4149,-24,23,9,2
546,628,5916,-10,586,-226,2
548,522,5986,14,672,-269,2
464,277,5684,3,787,-297,2
357,108,5431,-9,867,-299,2
238,6,5197,0,930,-287,2
181,160,4952,51,964,-264,2
167,283,4912,100,974,-276,2
147,106,4843,127,999,-302,2
150,116,4755,140,1016,-292,2
150,123,4787,125,1031,-291,2
116,90,4713,110,1062,-290,2
109,127,4666,127,1087,-293,2
91,105,4693,146,1121,-308,2
27,102,4473,157,1175,-318,2
-63,54,4140,160,1206,-333,2
-169,-53,3891,157,1193,-344,2
-216,-78,3825,162,1162,-337,2
-279,4,3690,166,1140,-325,2
-336,61,3647,169,1108,-328,2
-387,2,3576,174,1086,-336,2
-447,-116,3516,169,1064,-331,2
-474,57,3392,159,1047,-300,2
-509,229,3242,140,1017,-300,2
-552,-20,3344,108,973,-329,2
-593,-150,3312,102,957,-314,2
-631,-64,3106,96,940,-285,2
-697,-107,2991,82,897,-282,2
-764,-97,2866,81,845,-275,2
-825,-107,2741,93,780,-264,2
-860,-129,2809,111,697,-256,2
-913,46,2764,79,600,-238,2
-967,-120,2753,75,537,-244,2
-959,-105,2876,82,478,-218,2
-970,12,2825,68,445,-195,2
-994,-11,2770,44,400,-189,2
-988,-100,2821,36,344,-179,2
-976,-37,2791,38,302,-156,2
-981,-42,2687,29,199,-141,2
-992,-76,2646,31,142,-129,2
-983,7,2552,41,82,-107,2
-972,176,2455,40,6,-93,2
-959,158,2612,28,-85,-102,2
-949,328,2739,22,-147,-94,2
-918,479,2686,23,-196,-107,2
-907,376,2656,24,-258,-146,2
-881,270,2737,20,-329,-158,2
-848,336,2805,1,-384,-147,2
-821,358,2786,-23,-431,-150,2
-803,418,2779,-40,-482,-153,2
-803,418,2779,-40,-482,-153,2
-782,449,2786,-23,-593,-196,2
-764,451,2756,0,-647,-215,2
-752,473,2730,6,-713,-233,2
-747,450,2833,-12,-793,-244,2
-675,547,3082,-27,-863,-241,2
-604,858,3228,-40,-906,-255,2
-600,848,3245,-57,-939,-322,2
-581,625,3431,-52,-987,-378,2
-498,747,3586,-55,-1015,-388,2
-443,736,3723,-95,-1031,-428,2
-404,504,3902,-133,-1035,-469,2
-362,547,3884,-143,-1018,-475,2
-302,435,3873,-158,-1011,-503,2
-307,504,3540,-152,-1033,-525,2
-237,230,3893,-141,-1105,-592,2
-220,54,3995,-121,-1105,-596,2
-168,506,3939,-100,-1104,-569,2
-111,459,4144,-119,-1139,-633,2
-120,190,4389,-132,-1138,-669,2
-154,36,4140,-146,-1110,-642,2
86,195,4860,-194,-1143,-587,2
-1,336,4481,-242,-1017,-615,2
-18,92,4312,-226,-1027,-668,2
38,-226,4467,-182,-974,-707,2
61,-393,4437,-202,-961,-678,2
94,-432,4480,-200,-943,-639,2
109,-349,4411,-184,-924,-605,2
227,-398,4532,-170,-946,-609,2
288,-648,5002,-184,-921,-570,2
297,-425,4750,-168,-820,-519,2
309,-522,4478,-143,-799,-530,2
361,-809,4993,-101,-813,-528,2
370,-977,5145,-90,-733,-474,2
354,-756,4907,-80,-657,-395,2
464,-453,4854,-74,-651,-367,2
518,-563,5080,-89,-622,-371,2
475,-533,5030,-80,-551,-344,2
486,-451,5137,-70,-511,-331,2
478,-458,5065,-73,-456,-332,2
491,-488,5001,-77,-407,-325,2
479,-653,5028,-76,-356,-311,2
488,-860,5123,-76,-305,-269,2
522,-764,5145,-99,-230,-193,2
482,-489,4783,-127,-146,-141,2
444,-498,4611,-127,-119,-142,2
459,-645,4646,-96,-108,-138,2
482,-618,4630,-80,-76,-111,2
471,-682,4512,-93,-37,-93,2
460,-881,4485,-89,-17,-68,2
484,-908,4469,-77,7,-15,2
504,-825,4343,-76,38,30,2
508,-943,4383,-62,53,51,2
497,-1039,4350,-15,82,90,2
439,-1035,4100,32,106,135,2
402,-1233,4057,74,88,172,2
408,-1370,4116,113,71,237,2
413,-1386,4083,117,70,317,2
413,-1393,4126,109,61,398,2
484,-1273,4278,119,59,477,2
477,-1158,4177,136,85,536,2
482,-1159,4155,149,84,575,2
501,-1137,4223,173,92,613,2
520,-1028,4107,220,119,699,2
519,-1082,3872,226,133,737,2
534,-1189,3815,250,115,771,2
509,-1364,3802,292,98,826,2
568,-1174,3923,332,76,933,2
625,-680,4015,324,75,1031,2
607,-350,3963,286,92,1069,2
597,-76,3911,291,91,1076,2
593,142,3938,334,91,1047,2
548,41,3934,351,92,1004,2
539,1,4055,349,98,1004,2
483,197,3863,324,125,1030,2
476,450,3797,292,113,1034,2
497,686,3778,272,98,1008,2
523,667,3776,255,76,950,2
563,466,3908,237,51,906,2
598,490,3872,217,45,903,2
619,607,3836,199,25,886,2
643,758,3817,207,-1,856,2
684,852,3920,191,-37,800,2
711,632,4247,175,-57,739,2
740,736,4291,146,-24,724,2
718,666,4098,107,9,687,2
700,546,4100,92,6,662,2
733,671,4267,83,9,656,2
720,879,4237,61,46,636,2
691,1028,4062,75,70,583,2
688,905,4040,105,60,500,2
649,681,4110,108,51,448,2
642,797,4066,82,52,441,2
613,869,3942,46,46,409,2
594,817,3942,29,20,360,2
611,818,4088,33,-4,293,2
601,781,4117,12,-3,257,2
594,606,4179,1,-1,224,2
592,705,4164,-7,10,216,2
591,768,3963,-13,22,181,2
592,542,4025,-3,4,129,2
599,443,4053,2,2,113,2
595,470,4037,4,7,105,2
558,360,3920,9,10,80,2
559,246,3923,17,-5,70,2
559,241,3989,16,-16,74,2
564,285,3972,19,-17,73,2
595,203,4065,15,-29,63,2
624,219,4324,-4,-25,74,2
601,408,4247,0,14,72,2
581,289,4252,3,26,33,2
562,172,4389,-8,43,25,2
546,312,4276,-21,79,35,2
516,325,4194,-30,89,14,2
481,183,4113,-28,86,-11,2
453,68,4028,-20,70,-18,2
433,4,4068,-31,47,-13,2
406,-30,4030,-48,39,0,2
401,-86,4055,-44,26,8,2
401,-120,4072,-34,25,22,2
408,-9,3961,-28,24,40,2
434,15,4107,-35,7,37,2
436,42,4134,-39,20,49,2
459,168,4128,-34,29,48,2
438,120,4092,-28,39,28,2
424,27,4121,-26,39,23,2
426,111,4118,-37,50,33,2
382,154,3895,-47,60,24,2
369,105,3844,-38,34,6,2
372,2,3915,-20,1,-4,2
391,-47,3963,0,-17,0,2
421,9,4106,12,-35,5,2
428,-76,4180,1,-26,12,2
440,-50,4197,2,-15,32,2
452,83,4141,7,0,41,2
437,9,4167,-4,2,32,2
438,-55,4289,-20,8,43,2
452,140,4207,-30,35,61,2
430,245,4013,-32,45,43,2
423,89,4073,-32,20,14,2
454,-13,4238,-22,9,14,2
465,94,4186,-14,26,27,2
446,94,4093,-21,31,17,2
434,58,4089,-26,24,8,2
433,17,4096,-27,22,6,2
414,-83,4087,-39,24,12,2
401,-32,4019,-40,28,35,2
406,65,3985,-37,21,41,2
415,31,4012,-31,11,34,2
434,30,4061,-27,5,36,2
451,141,4089,-32,8,44,2
431,531,5566,20,624,-198,2
328,153,5262,2,721,-240,2
261,151,5008,22,761,-228,2
240,205,5002,35,780,-232,2
215,112,5002,43,812,-247,2
224,250,4971,62,857,-248,2
204,203,4765,86,910,-282,2
156,-60,4624,104,933,-308,2
134,-89,4600,109,942,-291,2
109,28,4538,100,961,-277,2
55,-9,4443,97,975,-286,2
-8,-98,4460,102,979,-286,2
-43,176,4345,135,1033,-303,2
-112,-48,4289,137,1035,-336,2
-142,-155,4357,150,1039,-324,2
-165,-66,4212,145,1058,-293,2
-158,168,4205,134,1050,-284,2
-193,37,4245,112,1054,-317,2
-243,-71,4059,110,1073,-321,2
-272,-3,3921,118,1063,-318,2
-301,-171,3973,102,1047,-333,2
-380,-228,3837,103,1049,-319,2
-423,-83,3727,128,1029,-307,2
-423,-83,3727,128,1029,-307,2
-454,-138,3755,142,1001,-322,2
-473,-181,3763,150,985,-322,2
-516,-204,3660,153,977,-317,2
-547,-150,3600,153,956,-309,2
-593,-163,3490,158,938,-317,2
-681,-357,3397,167,913,-320,2
-762,-238,3282,165,865,-268,2
-821,-331,3119,161,839,-260,2
-852,-278,2971,172,797,-241,2
-913,-278,2823,169,743,-231,2
-974,-329,2756,160,682,-216,2
-1037,-392,2709,162,620,-192,2
-1071,-323,2694,172,557,-155,2
-1089,-62,2603,177,504,-128,2
-1150,-47,2437,173,447,-139,2
-1185,-81,2319,180,372,-140,2
-1202,-89,2358,181,292,-130,2
-1220,-41,2297,173,230,-111,2
-1226,136,2215,165,160,-90,2
-1226,225,2204,146,85,-95,2
-1232,333,2029,141,14,-97,2
-1185,512,2020,154,-96,-108,2
-1114,549,2139,154,-203,-143,2
-1087,533,2155,130,-290,-173,2
-1035,594,2303,103,-381,-191,2
-981,681,2535,61,-495,-241,2
-951,900,2551,39,-537,-265,2
-928,939,2470,2,-584,-316,2
-926,792,2462,-22,-654,-371,2
-886,712,2568,-46,-727,-402,2
-849,694,2564,-71,-786,-426,2
-830,712,2479,-88,-850,-455,2
-830,712,2479,-88,-850,-455,2
-779,695,2501,-92,-934,-491,2
-697,586,2724,-101,-1025,-528,2
-628,496,3023,-127,-1086,-546,2
-571,494,3056,-164,-1106,-549,2
-486,591,3006,-175,-1146,-563,2
-404,558,3229,-164,-1208,-610,2
-290,639,3382,-161,-1260,-671,2
-228,578,3498,-202,-1296,-718,2
-69,595,3823,-254,-1319,-754,2
111,1351,4286,-441,-1230,-849,2
-307,289,3246,-648,-1117,-1033,2
-141,-753,3264,-453,-1446,-1101,2
216,-1420,5581,-213,-1547,-899,2
101,27,4388,-178,-1217,-665,2
98,300,4123,-204,-1243,-766,2
156,-242,4598,-195,-1289,-866,2
170,-843,4889,-219,-1266,-805,2
251,-535,5040,-214,-1189,-733,2
232,-565,4638,-220,-1132,-732,2
347,-465,5169,-172,-1162,-718,2
410,-490,5345,-163,-1110,-730,2
397,-1244,5567,-235,-931,-673,2
489,-936,5323,-226,-862,-584,2
496,-1156,5648,-228,-815,-578,2
437,-1044,5506,-203,-698,-514,2
446,-758,5158,-151,-639,-482,2
453,-1016,5198,-117,-642,-504,2
541,-1148,5491,-99,-607,-462,2
510,-1047,5317,-108,-513,-402,2
531,-1103,5509,-117,-465,-369,2
475,-1054,5517,-118,-372,-327,2
500,-1116,5365,-102,-283,-303,2
442,-1256,5243,-74,-197,-272,2
410,-1390,5058,-52,-134,-222,2
404,-1499,4960,-49,-93,-160,2
371,-1566,4816,-48,-53,-93,2
358,-1536,4703,-35,-26,-26,2
363,-1582,4667,-18,1,30,2
363,-1755,4617,-2,35,89,2
389,-1838,4480,17,77,168,2
387,-1831,4218,50,102,247,2
404,-1880,4123,90,95,315,2
417,-1943,4228,122,91,398,2
416,-1887,4064,143,108,493,2
434,-1763,3951,168,100,568,2
408,-1821,3905,198,87,623,2
445,-1779,3983,230,66,706,2
461,-1602,4174,242,83,791,2
407,-1456,3881,234,127,864,2
441,-1282,3882,269,103,910,2
466,-1205,3924,296,95,950,2
486,-1085,3848,319,95,977,2
509,-1111,3827,313,83,1000,2
496,-1255,3701,305,77,1037,2
460,-1298,3624,314,49,1113,2
543,-888,3873,331,6,1209,2
591,-481,3979,323,17,1246,2
574,-338,3929,310,37,1242,2
615,-154,3934,310,42,1244,2
604,-128,3831,293,58,1229,2
574,-199,3783,276,48,1227,2
607,-43,3905,270,23,1251,2
644,310,4035,246,15,1268,2
671,639,4039,219,28,1244,2
637,883,3933,214,24,1188,2
642,1097,4011,203,-4,1117,2
647,1126,4080,168,-17,1027,2
630,927,4170,134,-21,947,2
592,1196,3967,76,18,879,2
604,1299,3820,64,1,798,2
635,1068,3897,49,-40,707,2
708,979,4224,35,-66,662,2
744,1079,4325,9,-41,626,2
745,1081,4255,-5,-3,563,2
711,944,4235,3,19,496,2
714,867,4208,16,40,448,2
678,698,4149,28,59,397,2
681,529,4191,22,68,373,2
658,594,4122,10,93,370,2
622,686,3880,3,105,348,2
577,614,3791,18,79,290,2
515,320,3807,31,42,239,2
507,264,3824,38,16,235,2
494,239,3754,47,-5,229,2
510,198,3905,61,-43,219,2
528,246,4057,58,-53,219,2
538,320,4093,62,-46,207,2
558,240,4280,82,-46,171,2
560,199,4231,89,-17,156,2
537,248,4043,87,-5,147,2
534,186,4147,82,-31,121,2
538,81,4300,70,-34,112,2
540,176,4311,59,-13,120,2
525,240,4403,31,1,115,2
501,389,4457,18,36,99,2
454,356,4261,10,77,61,2
399,70,4230,-17,81,27,2
362,-117,4326,-52,84,37,2
380,49,4317,-76,108,70,2
373,243,4040,-84,130,57,2
291,43,3771,-76,105,4,2
299,-228,3857,-50,38,-16,2
322,-278,4032,-40,-6,2,2
358,-217,4170,-49,-18,23,2
369,-125,4231,-40,-10,30,2
363,-87,4255,-14,2,20,2
353,-119,4208,0,25,10,2
328,-254,4139,-3,41,9,2
314,-200,4007,-3,43,33,2
305,33,3924,-4,25,44,2
312,-9,3966,-11,1,19,2
312,-191,4097,-20,-17,5,2
324,-231,4162,-31,-18,23,2
343,-148,4144,-33,-8,40,2
342,-140,4156,-19,0,38,2
351,-137,4197,-7,7,37,2
348,-60,4111,10,22,34,2
339,-77,4016,38,22,19,2
357,-189,4155,48,5,24,2
335,-116,4018,9,15,41,2
323,-27,3967,-14,0,46,2
335,-36,4085,-5,-24,31,2
375,-82,4213,-9,-26,25,2
376,-122,4203,-16,-6,28,2
369,-90,4153,-10,6,33,2
385,-87,4133,-9,12,31,2
380,-111,4099,-12,16,27,2
388,-52,4066,-4,16,29,2
385,-99,4094,3,14,20,2
387,-170,4182,6,11,19,2
383,-98,4164,0,22,32,2
353,-31,4040,-8,32,32,2
352,-54,4018,0,21,20,2
340,-84,3998,0,14,13,2
337,-81,3950,-14,6,12,2
355,-113,4072,-20,-14,12,2
379,-97,4172,-27,-7,17,2
372,-56,4015,-42,11,18,2
361,-92,3943,-39,1,7,2
393,-95,4047,-15,-19,1,2
410,-121,4158,-11,-19,-4,2
377,-214,4164,-19,-5,-4,2
369,-180,4118,-19,9,12,2
462,485,5781,-14,606,-219,2
395,224,5738,-16,691,-262,2
337,254,5570,-12,765,-263,2
285,253,5360,22,821,-289,2
250,147,5416,67,845,-321,2
279,104,5619,104,888,-336,2
261,6,5558,114,971,-349,2
234,-27,5450,127,1045,-342,2
236,216,5319,158,1104,-330,2
243,301,5285,182,1153,-363,2
215,238,5245,195,1210,-401,2
165,160,5018,201,1277,-428,2
102,14,4796,196,1319,-446,2
63,-34,4601,183,1346,-448,2
-49,-8,4362,201,1363,-454,2
-72,109,4257,222,1379,-467,2
-134,135,3960,226,1392,-499,2
-227,-94,3770,218,1372,-539,2
-280,-302,3742,214,1344,-544,2
-326,-368,3588,200,1337,-521,2
-405,-365,3284,193,1323,-506,2
-468,-434,3175,197,1271,-504,2
-517,-620,3227,209,1223,-501,2
-567,-778,3266,220,1202,-468,2
-613,-661,3058,225,1203,-414,2
-699,-565,2720,233,1179,-386,2
-789,-570,2501,248,1111,-378,2
-894,-705,2390,254,1025,-369,2
-981,-900,2415,245,938,-335,2
-1038,-860,2347,236,875,-266,2
-1100,-726,2136,228,812,-206,2
-1114,-576,2161,230,713,-162,2
-1112,-388,2212,220,629,-138,2
-1187,-459,2046,197,565,-135,2
-1223,-479,1985,189,467,-110,2
-1211,-347,2051,179,366,-72,2
-1188,-310,2146,150,283,-55,2
-1195,-322,2145,120,221,-30,2
-1178,-131,2148,106,156,3,2
